timestamp	func	file	score	reason	commit	candidate	score_kind
2026-08-05T22:45:36+00:00	func_080042F4	asm/asm_080042f4.s	76.0	isolated_mismatch	69bfe916256f11b94cccd41aa831ab8ee490916f	.mizuchi-tmp/round-30-d/func_080042F4-v2.c	isolated_objdiff_gap
2026-08-05T22:45:36+00:00	func_08007FC0	asm/asm_08007fc0.s	18.75	isolated_mismatch	69bfe916256f11b94cccd41aa831ab8ee490916f	.mizuchi-tmp/round-30-d/func_08007FC0-v2.c	isolated_objdiff_gap
2026-08-05T23:03:04+00:00	func_08004BD4	asm/asm_08004bd4.s	8.0	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_08004BD4.c	isolated_objdiff_gap
2026-08-05T23:03:04+00:00	func_0800557C	asm/asm_0800557c.s	8.0	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_0800557C.c	isolated_objdiff_gap
2026-08-05T23:03:04+00:00	func_08006B68	asm/asm_08006b68.s	21.42857	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_08006B68.c	isolated_objdiff_gap
2026-08-05T23:03:05+00:00	func_08006B90	asm/asm_08006b90.s	5.882355	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_08006B90.c	isolated_objdiff_gap
2026-08-05T23:03:05+00:00	func_08006F04	asm/asm_08006f04.s	14.28571	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_08006F04.c	isolated_objdiff_gap
2026-08-05T23:03:05+00:00	func_0800CD94	asm/asm_0800cd94.s	0.166664	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-a/func_0800CD94.c	isolated_objdiff_gap
2026-08-05T23:06:24+00:00	func_0801E6F8	asm/asm_0801e6f8.s	12.875	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-b/func_0801E6F8.c	isolated_objdiff_gap
2026-08-05T23:06:53+00:00	func_0801E6F8	asm/asm_0801e6f8.s	12.9375	isolated_mismatch	86e66e4211a43452fb978b1b58c10ba03b6b2333	.mizuchi-tmp/round-31-b/func_0801E6F8-v2.c	isolated_objdiff_gap
2026-08-05T23:21:24+00:00	func_0800200C	asm/asm_0800200c.s	42.857143	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_0800200C.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_08002038	asm/asm_08002038.s	33.333336	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_08002038.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_0800207C	asm/asm_0800207c.s	67.5	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_0800207C.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_080020E0	asm/asm_080020e0.s	40.555557	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_080020E0.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_080020FC	asm/asm_080020fc.s	74.0	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_080020FC.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_080039EC	asm/asm_080039ec.s	100.0	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_080039EC.c	isolated_objdiff_gap
2026-08-05T23:21:25+00:00	func_08003DE0	asm/asm_08003de0.s	15.71429	isolated_mismatch	e95388199c85132c5f976205d83ef9c4c9954859	.mizuchi-tmp/round-32-a/func_08003DE0.c	isolated_objdiff_gap
